initial_state,final_state,sum_A_if,lifetime,branching_ratio
[19],[3],744460.0,1.3432555140638852e-06,0.03339065361194889
[19],[9],735540.0,1.3595453680289312e-06,0.03299057217007346
[19],[16],690375.575,1.448486934086566e-06,0.03096484926923547
[19],[10],368850.0,2.71112918530568e-06,0.016543726438985773
[19],[14],314701.9602,3.1776096957403068e-06,0.014115068833838654
[19],[7],270016.0,3.703484237971083e-06,0.012110806122134152
[19],[17],214679.6623,4.658103097826608e-06,0.00962885076617879
[19],[15],184944.643,5.407023332922381e-06,0.008295170340647648
[20],[1],5073900.0,1.9708705335146534e-07,0.2518796852650118
[20],[2],2867700.0,3.48711510966977e-07,0.14235900854066386
[20],[4],2620300.0,3.816356905697821e-07,0.13007752208358667
[20],[0],1565220.0000000321,6.388878240758356e-07,0.07770100336437649
[20],[9],1334480.0,7.493555542233679e-07,0.06624655637526419
[20],[6],1224490.0,8.166665305555782e-07,0.06078640805103654
[20],[11],1050360.0,9.520545336836894e-07,0.05214220741736294
[20],[7],1027490.0,9.732454817078512e-07,0.05100688973234534
[20],[14],811383.6683,1.232462568657792e-06,0.04027889059708996
[20],[17],555532.7051,1.8000740385212651e-06,0.027577879523642292
[20],[5],360560.0,2.773463501220324e-06,0.01789900063445331
[20],[12],344040.54675,2.9066341436977736e-06,0.017078938219868854
[20],[16],340679.172,2.9353129929527945e-06,0.016912072098327683
[20],[13],322251.14316,3.1031697519952407e-06,0.01599726374493606
[20],[8],308280.0,3.24380433372259e-06,0.015303705113127543
[20],[18],165641.9988,6.037116234074326e-06,0.008222837368574758
[20],[3],125178.0,7.988624199140425e-06,0.00621411443704126
[20],[15],46654.182700000005,2.1434305396159044e-05,0.002316017433290439
[21],[1],4369800.0,2.2884342532839032e-07,0.22106648567727147
[21],[2],3647100.0,2.741904526884374e-07,0.18450537322384933
[21],[4],2118900.0,4.7194298928689415e-07,0.10719432845932778
[21],[7],1588740.0,6.294296108866146e-07,0.08037373986335948
[21],[9],1244820.0,8.033289953567584e-07,0.06297496057045655
[21],[5],1117960.0,8.944863859172064e-07,0.0565571624165322
[21],[0],1111660.0000000002,8.99555619523955e-07,0.05623844786214372
[21],[12],899080.0,1.1122480758108288e-06,0.04548410818406363
[21],[14],673200.0,1.4854426619132502e-06,0.034056926668941175
[21],[15],477190.0,2.0956013328024477e-06,0.024140856858514616
[21],[11],447510.0,2.2345869366047686e-06,0.02263935718006219
[21],[6],437120.0,2.287701317715959e-06,0.022113731113380223
[21],[18],424900.0,2.353494939985879e-06,0.021495526057090174
[21],[10],380380.0,2.62894999737105e-06,0.019243276539411533
[21],[17],376320.0,2.657312925170068e-06,0.019037882715472288
[21],[20],231718.0,4.315590502248422e-06,0.01172252366885578
[21],[19],192714.0,5.189036603464201e-06,0.009749326449908393
[21],[3],27792.0,3.598157743235464e-05,0.0014059864913594966
[22],[2],4097100.0,2.4407507749383713e-07,0.21094003246873252
[22],[1],3627200.0,2.756947507719453e-07,0.1867471347466712
[22],[5],1814730.0,5.510461611369185e-07,0.09343174565472724
[22],[7],1572050.0,6.361120829490156e-07,0.08093731616081398
[22],[4],1351900.0,7.396996819291368e-07,0.06960284833039942
[22],[10],962620.0,1.0388315223037129e-06,0.049560687817005025
[22],[12],933500.0,1.0712372790573111e-06,0.04806143865406307
[22],[20],835280.0,1.197203333014079e-06,0.04300456184142025
[22],[0],779520.0000000002,1.2828407224958945e-06,0.040133746823369315
[22],[15],711980.0,1.4045338352200904e-06,0.036656436093111755
[22],[9],653080.0,1.5312059778281374e-06,0.033623957532078745
[22],[3],370400.0,2.699784017278618e-06,0.019070119847311152
[22],[8],330930.0,3.021787084881999e-06,0.017037998814985637
[22],[13],314740.0,3.177225646565419e-06,0.016204453349737344
[22],[18],312930.0,3.1956028504777426e-06,0.016111265129101184
[22],[19],277550.0,3.6029544226265538e-06,0.014289718584290526
[22],[16],205996.0,4.854463193460067e-06,0.010605746242080745
[22],[14],181190.0,5.519068381257244e-06,0.009328604252522429
[22],[17],43612.5,2.292920607623961e-05,0.0022453984930908685
[22],[6],24308.8,4.113736589218719e-05,0.0012515435457459971
[22],[11],22438.4,4.456645750142613e-05,0.0011552456187416485
[23],[2],4216500.0,2.3716352424997037e-07,0.24005955594908915
[23],[1],2922800.0,3.4213767620090325e-07,0.1664048547676978
[23],[5],2145200.0,4.661570016781652e-07,0.12213346600782309
[23],[10],1160860.0,8.61430318901504e-07,0.06609167226824608
[23],[7],1084330.0,9.222284728818717e-07,0.061734561437750704
[23],[3],964860.0,1.036419791472338e-06,0.05493273168576738
[23],[8],908780.0,1.100376328704417e-06,0.05173990827829082
[23],[13],751500.0,1.330671989354624e-06,0.042785427794554846
[23],[4],633640.0,1.5781831955053343e-06,0.03607526076878474
[23],[0],541490.0000000005,1.8467561727825059e-06,0.03082885069391021
[23],[16],539310.0,1.85422113441249e-06,0.030704735946615266
[23],[12],484440.0,2.06423912145983e-06,0.027580801917224416
[23],[15],444990.0,2.247241511045192e-06,0.025334780458148982
[23],[19],206579.0,4.840763097894752e-06,0.011761238707080965
[23],[11],157072.0,6.366507079555872e-06,0.008942638342709672
[23],[6],129513.0,7.72123261757507e-06,0.007373611590094719
[23],[9],125705.0,7.955133049600255e-06,0.007156809315920847
[23],[17],74863.0,1.3357733459786544e-05,0.0042622029021739975
[23],[18],53473.0,1.8701026686365082e-05,0.0030443981110555305
[23],[20],18486.4,5.4093820321966414e-05,0.00105249305706089
[24],[2],4064100.0,2.4605693757535494e-07,0.23897667390441224
