"['n1', 'n2', 'L2', 'n3', 'L3', 'M3', 'n4', 'L4', 'M4']",lifetime_i
"[0, 8, 4, 0, 0, 0, 1, 1, 1]",0.21691074034602956
"[0, 8, 4, 0, 0, 0, 2, 0, 0]",0.5044647279285407
"[0, 8, 4, 0, 0, 0, 2, 2, 1]",0.5083800346298603
"[0, 8, 4, 0, 0, 0, 2, 2, 2]",0.491903011182123
"[0, 8, 4, 1, 1, 1, 0, 0, 0]",1.7568493093447415
"[0, 8, 6, 0, 0, 0, 0, 0, 0]",0.4849339539762762
"[0, 8, 6, 0, 0, 0, 1, 1, 1]",0.23268525185648758
"[0, 8, 6, 0, 0, 0, 2, 0, 0]",0.520012171362292
"[0, 8, 6, 0, 0, 0, 2, 2, 1]",0.512933424387092
"[0, 8, 6, 0, 0, 0, 2, 2, 2]",0.5180790692660554
"[0, 8, 6, 1, 1, 1, 0, 0, 0]",1.7119664002660415
"[0, 8, 8, 0, 0, 0, 0, 0, 0]",0.4441744106297822
"[0, 8, 8, 0, 0, 0, 1, 1, 1]",0.23669787482416457
"[0, 8, 8, 0, 0, 0, 2, 0, 0]",0.5154706089668388
"[0, 8, 8, 0, 0, 0, 2, 2, 1]",0.515221372119261
"[0, 8, 8, 0, 0, 0, 2, 2, 2]",0.5232112413845588
"[0, 8, 8, 1, 1, 1, 0, 0, 0]",2.6897090607473384
"[0, 9, 1, 0, 0, 0, 0, 0, 0]",0.7490363976400616
"[0, 9, 1, 0, 0, 0, 1, 1, 1]",7.146601793826869
"[0, 9, 3, 0, 0, 0, 0, 0, 0]",0.5831115580286921
"[0, 9, 3, 0, 0, 0, 1, 1, 1]",0.5258746752211537
"[0, 9, 3, 0, 0, 0, 2, 0, 0]",65.47004966540503
"[0, 9, 3, 0, 0, 0, 2, 2, 1]",61.68302483929268
"[0, 9, 3, 0, 0, 0, 2, 2, 2]",51.66203646693695
"[0, 9, 3, 1, 1, 1, 0, 0, 0]",9.642946775412355
"[0, 9, 5, 0, 0, 0, 0, 0, 0]",1.1253984630209952
"[0, 9, 5, 0, 0, 0, 1, 1, 1]",3.0887525632420263
"[0, 9, 7, 0, 0, 0, 0, 0, 0]",0.7052813603032669
"[0, 9, 7, 0, 0, 0, 1, 1, 1]",0.5390500745138703
"[0, 9, 9, 0, 0, 0, 0, 0, 0]",0.9028010664905797
"[0, 9, 9, 0, 0, 0, 1, 1, 1]",0.548612227947997
"[0, 10, 0, 0, 0, 0, 0, 0, 0]",27.54782745608397
"[0, 10, 2, 0, 0, 0, 0, 0, 0]",23.569888753119578
"[0, 10, 2, 0, 0, 0, 1, 1, 1]",113.73336471829272
"[0, 10, 4, 0, 0, 0, 0, 0, 0]",47.90991403749327
"[0, 10, 6, 0, 0, 0, 0, 0, 0]",56.16411819959735
"[0, 10, 6, 0, 0, 0, 1, 1, 1]",81.27460029636586
"[0, 10, 8, 0, 0, 0, 0, 0, 0]",55.615595526243396
"[0, 10, 10, 0, 0, 0, 0, 0, 0]",52.66194879486781
"[0, 10, 10, 0, 0, 0, 1, 1, 1]",90.64998593398859
"[1, 0, 0, 0, 0, 0, 0, 0, 0]",8.38508932760294
"[1, 0, 0, 0, 0, 0, 1, 1, 1]",0.24238684898499482
"[1, 0, 0, 0, 0, 0, 2, 0, 0]",0.11753881145737899
"[1, 0, 0, 0, 0, 0, 2, 2, 1]",0.11926581583290105
"[1, 0, 0, 0, 0, 0, 2, 2, 2]",0.08067644076817787
"[1, 0, 0, 0, 0, 0, 3, 1, 0]",0.08259178556826416
"[1, 0, 0, 0, 0, 0, 3, 1, 1]",0.054857678225046856
"[1, 0, 0, 0, 0, 0, 3, 3, 1]",0.05965549991925229
"[1, 0, 0, 0, 0, 0, 3, 3, 3]",0.0645077646519066
"[1, 0, 0, 0, 0, 0, 4, 0, 0]",0.04117154806114222
"[1, 0, 0, 0, 0, 0, 4, 2, 1]",0.04825050840501955
"[1, 0, 0, 0, 0, 0, 4, 2, 2]",0.04147858624316672
"[1, 0, 0, 0, 0, 0, 4, 4, 0]",0.045021512727054604
"[1, 0, 0, 0, 0, 0, 4, 4, 1]",0.04230451316359638
"[1, 0, 0, 0, 0, 0, 4, 4, 2]",0.04015189043207853
"[1, 0, 0, 0, 0, 0, 4, 4, 3]",0.03950828085749372
"[1, 0, 0, 0, 0, 0, 5, 1, 0]",0.03582420274266353
"[1, 0, 0, 0, 0, 0, 5, 1, 1]",0.03268949099435691
"[1, 0, 0, 0, 0, 0, 5, 3, 1]",0.03398392035126207
"[1, 0, 0, 0, 0, 0, 5, 3, 2]",0.03315807095539296
"[1, 0, 0, 0, 0, 0, 5, 5, 3]",0.03147682192659425
"[1, 0, 0, 0, 0, 0, 5, 5, 5]",0.03467613145096466
"[1, 0, 0, 0, 0, 0, 6, 0, 0]",0.03117858887318573
"[1, 0, 0, 0, 0, 0, 6, 2, 2]",0.028842599458921002
"[1, 0, 0, 0, 0, 0, 6, 4, 0]",0.033189056297148176
"[1, 0, 0, 0, 0, 0, 6, 4, 1]",0.028700667320169404
"[1, 0, 0, 0, 0, 0, 6, 4, 2]",0.029181483364166826
"[1, 0, 0, 0, 0, 0, 6, 4, 3]",0.035449108268390525
"[1, 0, 0, 0, 0, 0, 6, 6, 1]",0.029535215608629598
"[1, 0, 0, 0, 0, 0, 6, 6, 3]",0.030679867986630704
"[1, 0, 0, 0, 0, 0, 6, 6, 5]",0.032696026116751764
"[1, 0, 0, 0, 0, 0, 7, 1, 0]",0.03738804432826987
"[1, 0, 0, 0, 0, 0, 7, 3, 1]",0.03729230933788229
"[1, 0, 0, 0, 0, 0, 7, 3, 2]",0.04308577249718074
"[1, 0, 0, 0, 0, 0, 7, 5, 1]",0.04263805518528972
"[1, 0, 0, 0, 0, 0, 7, 5, 3]",0.04404048600623307
"[1, 0, 0, 0, 0, 0, 7, 7, 1]",0.0525001097812256
"[1, 0, 0, 0, 0, 0, 7, 7, 5]",0.05078716441116859
"[1, 0, 0, 0, 0, 0, 8, 0, 0]",0.04970008275066236
"[1, 0, 0, 0, 0, 0, 8, 2, 0]",0.2670688867999864
"[1, 0, 0, 0, 0, 0, 8, 4, 2]",0.0939956924935735
"[1, 0, 0, 0, 0, 0, 8, 6, 0]",0.14051286923747455
"[1, 0, 0, 0, 0, 0, 8, 6, 1]",0.12185294846752195
"[1, 0, 0, 0, 0, 0, 8, 6, 2]",0.15418867567070574
"[1, 0, 0, 0, 0, 0, 8, 6, 3]",0.13721359911497646
"[1, 0, 0, 0, 0, 0, 8, 6, 5]",0.11330200388166109
"[1, 0, 0, 0, 0, 0, 8, 8, 0]",0.12287220668418684
"[1, 0, 0, 0, 0, 0, 8, 8, 1]",0.13700609579172426
"[1, 0, 0, 0, 0, 0, 8, 8, 2]",0.1314604320947815
"[1, 0, 0, 0, 0, 0, 8, 8, 5]",0.1657850750029467
"[1, 0, 0, 0, 0, 0, 8, 8, 7]",0.15341632971735397
"[1, 0, 0, 0, 0, 0, 8, 8, 8]",0.10067343285362365
"[1, 0, 0, 0, 0, 0, 9, 1, 1]",0.6508226373317071
"[1, 0, 0, 0, 0, 0, 10, 0, 0]",6.413646779668574
"[1, 0, 0, 0, 0, 0, 10, 2, 2]",6.428792976747166
"[1, 0, 0, 1, 1, 1, 0, 0, 0]",0.03778460805112752
"[1, 0, 0, 1, 1, 1, 1, 1, 1]",0.03942669805186784
"[1, 0, 0, 1, 1, 1, 2, 0, 0]",0.03397894667794651
"[1, 0, 0, 1, 1, 1, 2, 2, 1]",0.034704706659633607
"[1, 0, 0, 1, 1, 1, 2, 2, 2]",0.03450654173853171
"[1, 0, 0, 1, 1, 1, 3, 1, 0]",0.02996219116269586
"[1, 0, 0, 1, 1, 1, 3, 1, 1]",0.029445561883854967
"[1, 0, 0, 1, 1, 1, 3, 3, 1]",0.028900835813576616
"[1, 0, 0, 1, 1, 1, 3, 3, 3]",0.02865894905350939
"[1, 0, 0, 1, 1, 1, 4, 0, 0]",0.028574909291852725
"[1, 0, 0, 1, 1, 1, 4, 2, 1]",0.02801941412349069
"[1, 0, 0, 1, 1, 1, 4, 2, 2]",0.03107447651528426
"[1, 0, 0, 1, 1, 1, 4, 4, 0]",0.027927226643533754
"[1, 0, 0, 1, 1, 1, 4, 4, 1]",0.02999524671709574
"[1, 0, 0, 1, 1, 1, 4, 4, 2]",0.031006208465291413
"[1, 0, 0, 1, 1, 1, 4, 4, 3]",0.030276029256109088
"[1, 0, 0, 1, 1, 1, 5, 1, 0]",0.040238275783919385
"[1, 0, 0, 1, 1, 1, 5, 1, 1]",0.03961085302713462
"[1, 0, 0, 1, 1, 1, 5, 3, 1]",0.037497476687899864
"[1, 0, 0, 1, 1, 1, 5, 3, 2]",0.038264122727257474
"[1, 0, 0, 1, 1, 1, 5, 3, 3]",0.039905241710421764
"[1, 0, 0, 1, 1, 1, 5, 5, 1]",0.04024689096387041
"[1, 0, 0, 1, 1, 1, 5, 5, 3]",0.03811048419796822
"[1, 0, 0, 1, 1, 1, 5, 5, 5]",0.03936246249809255
"[1, 0, 0, 1, 1, 1, 6, 0, 0]",0.09471661249715314
"[1, 0, 0, 1, 1, 1, 6, 2, 0]",0.09134178022145018
"[1, 0, 0, 1, 1, 1, 6, 2, 1]",0.10139595067823698
"[1, 0, 0, 1, 1, 1, 6, 2, 2]",0.09572178747073601
"[1, 0, 0, 1, 1, 1, 6, 4, 0]",0.09866702857415592
"[1, 0, 0, 1, 1, 1, 6, 4, 1]",0.08986940729113971
"[1, 0, 0, 1, 1, 1, 6, 4, 3]",0.10176601503566342
"[1, 0, 0, 1, 1, 1, 6, 6, 1]",0.09274435055145205
"[1, 0, 0, 1, 1, 1, 6, 6, 3]",0.09310530799068908
"[1, 0, 0, 1, 1, 1, 6, 6, 5]",0.0919124537639113
"[1, 0, 0, 1, 1, 1, 6, 6, 6]",0.09705584681402679
"[1, 0, 0, 2, 0, 0, 0, 0, 0]",0.04219680858450756
"[1, 0, 0, 2, 0, 0, 1, 1, 1]",0.027236578683189978
"[1, 0, 0, 2, 0, 0, 2, 0, 0]",0.0279411360645066
"[1, 0, 0, 2, 0, 0, 2, 2, 1]",0.028139580238856342
"[1, 0, 0, 2, 0, 0, 2, 2, 2]",0.02853446893401772
"[1, 0, 0, 2, 0, 0, 3, 1, 0]",0.045920510289513126
"[1, 0, 0, 2, 0, 0, 3, 3, 1]",0.04351038212353354
"[1, 0, 0, 2, 0, 0, 3, 3, 3]",0.042574272202105065
"[1, 0, 0, 2, 0, 0, 4, 0, 0]",0.14032847213235364
"[1, 0, 0, 2, 0, 0, 4, 4, 0]",0.16155039619030495
"[1, 0, 0, 2, 0, 0, 4, 4, 1]",0.15842604604841382
"[1, 0, 0, 2, 0, 0, 4, 4, 2]",0.1601815800609981
"[1, 0, 0, 2, 0, 0, 4, 4, 3]",0.16785481508342498
"[1, 0, 0, 2, 2, 1, 0, 0, 0]",0.026643479464006553
"[1, 0, 0, 2, 2, 1, 1, 1, 1]",0.02591506240948415
"[1, 0, 0, 2, 2, 1, 2, 0, 0]",0.027586506939538458
"[1, 0, 0, 2, 2, 1, 2, 2, 1]",0.026811874601661963
"[1, 0, 0, 2, 2, 1, 2, 2, 2]",0.02707752641769192
"[1, 0, 0, 2, 2, 1, 3, 1, 0]",0.05171328135745852
"[1, 0, 0, 2, 2, 1, 3, 1, 1]",0.04576309724589594
"[1, 0, 0, 2, 2, 1, 3, 3, 1]",0.0548686053329919
"[1, 0, 0, 2, 2, 1, 3, 3, 3]",0.05195991817009816
"[1, 0, 0, 2, 2, 1, 4, 0, 0]",0.3323792286167306
"[1, 0, 0, 2, 2, 1, 4, 2, 1]",0.20662051901500258
"[1, 0, 0, 2, 2, 1, 4, 2, 2]",0.19301754230448637
"[1, 0, 0, 2, 2, 1, 4, 4, 0]",0.20546364435107786
"[1, 0, 0, 2, 2, 1, 4, 4, 1]",0.25462449552487915
"[1, 0, 0, 2, 2, 1, 4, 4, 2]",0.18815489642586603
"[1, 0, 0, 2, 2, 1, 4, 4, 3]",0.21630464901396446
"[1, 0, 0, 2, 2, 2, 0, 0, 0]",0.028655986189344923
"[1, 0, 0, 2, 2, 2, 1, 1, 1]",0.02695090359382862
"[1, 0, 0, 2, 2, 2, 2, 0, 0]",0.027254285642016724
"[1, 0, 0, 2, 2, 2, 2, 2, 1]",0.02618563708183999
"[1, 0, 0, 2, 2, 2, 2, 2, 2]",0.0254349447313382
"[1, 0, 0, 2, 2, 2, 3, 1, 0]",0.0803796568685769
"[1, 0, 0, 2, 2, 2, 3, 1, 1]",0.06277338825677217
"[1, 0, 0, 2, 2, 2, 3, 3, 1]",0.06771815929711043
"[1, 0, 0, 2, 2, 2, 3, 3, 3]",0.07675220041441609
"[1, 0, 0, 2, 2, 2, 4, 2, 1]",0.16095284375482866
"[1, 0, 0, 2, 2, 2, 4, 2, 2]",0.23711587836714818
"[1, 0, 0, 2, 2, 2, 4, 4, 0]",0.3749880559890022
"[1, 0, 0, 3, 1, 1, 0, 0, 0]",0.022970099595339848
"[1, 0, 0, 3, 1, 1, 1, 1, 1]",0.0905700245179836
"[1, 0, 0, 3, 1, 1, 2, 0, 0]",0.3437563355164807
"[1, 0, 0, 3, 1, 1, 2, 2, 1]",0.4006787779449605
"[1, 0, 0, 3, 1, 1, 2, 2, 2]",0.31971417822366827
"[1, 0, 0, 3, 3, 1, 0, 0, 0]",0.022314118474999225
"[1, 0, 0, 3, 3, 1, 1, 1, 1]",0.13828576217155988
"[1, 0, 0, 3, 3, 1, 2, 0, 0]",0.4392321379253238
"[1, 0, 0, 3, 3, 1, 2, 2, 1]",0.45738101036022755
"[1, 0, 0, 3, 3, 1, 2, 2, 2]",0.4599037698307164
"[1, 0, 0, 3, 3, 2, 0, 0, 0]",0.022747869418075897
"[1, 0, 0, 3, 3, 2, 1, 1, 1]",0.0897290442631986
"[1, 0, 0, 3, 3, 2, 2, 0, 0]",0.4017030100115992
"[1, 0, 0, 3, 3, 2, 2, 2, 1]",0.4027133467704201
"[1, 0, 0, 3, 3, 2, 2, 2, 2]",0.3618090475833638
"[1, 0, 0, 3, 3, 3, 0, 0, 0]",0.02190253156998946
"[1, 0, 0, 3, 3, 3, 1, 1, 1]",0.10991244050987728
"[1, 0, 0, 3, 3, 3, 2, 0, 0]",0.31105844245275377
"[1, 0, 0, 3, 3, 3, 2, 2, 1]",0.4088897282633278
"[1, 0, 0, 3, 3, 3, 2, 2, 2]",0.3900448196775402
"[1, 0, 0, 4, 0, 0, 0, 0, 0]",0.48069042649610455
"[1, 0, 0, 4, 2, 1, 0, 0, 0]",0.4879114600876906
"[1, 0, 0, 4, 2, 2, 0, 0, 0]",0.48136265160450287
"[1, 0, 0, 4, 4, 1, 0, 0, 0]",0.5006147924443192
"[1, 0, 0, 4, 4, 3, 0, 0, 0]",0.5011737022123633
"[1, 0, 0, 5, 1, 1, 0, 0, 0]",0.4742770473254651
"[1, 1, 1, 0, 0, 0, 0, 0, 0]",1.6089611033915263
"[1, 1, 1, 0, 0, 0, 1, 1, 1]",0.15857127353720474
"[1, 1, 1, 0, 0, 0, 2, 0, 0]",0.06460360843864649
"[1, 1, 1, 0, 0, 0, 2, 2, 1]",0.06939501782058335
"[1, 1, 1, 0, 0, 0, 2, 2, 2]",0.07053743697482132
"[1, 1, 1, 0, 0, 0, 3, 1, 0]",0.04160851376887132
"[1, 1, 1, 0, 0, 0, 3, 1, 1]",0.04301731730474597
"[1, 1, 1, 0, 0, 0, 3, 3, 1]",0.0392867332236666
"[1, 1, 1, 0, 0, 0, 3, 3, 3]",0.04440108854422959
"[1, 1, 1, 0, 0, 0, 4, 0, 0]",0.028360599229752974
"[1, 1, 1, 0, 0, 0, 4, 2, 1]",0.031271449100496174
"[1, 1, 1, 0, 0, 0, 4, 2, 2]",0.030580832980238747
"[1, 1, 1, 0, 0, 0, 4, 4, 1]",0.02945752732907313
"[1, 1, 1, 0, 0, 0, 4, 4, 2]",0.030605650145339704
"[1, 1, 1, 0, 0, 0, 4, 4, 3]",0.03001795019824323
"[1, 1, 1, 0, 0, 0, 5, 1, 0]",0.027735318880716762
"[1, 1, 1, 0, 0, 0, 5, 1, 1]",0.028442759068076133
"[1, 1, 1, 0, 0, 0, 5, 3, 1]",0.03221559281228875
"[1, 1, 1, 0, 0, 0, 5, 3, 2]",0.032397689372757506
"[1, 1, 1, 0, 0, 0, 5, 3, 3]",0.03035783570631552
"[1, 1, 1, 0, 0, 0, 5, 5, 1]",0.033753804902808625
"[1, 1, 1, 0, 0, 0, 5, 5, 3]",0.030528892602755785
"[1, 1, 1, 0, 0, 0, 5, 5, 5]",0.03293656135413195
"[1, 1, 1, 0, 0, 0, 6, 2, 1]",0.038075858236422476
"[1, 1, 1, 0, 0, 0, 6, 2, 2]",0.04807126455461579
"[1, 1, 1, 0, 0, 0, 6, 4, 0]",0.04298642761378359
"[1, 1, 1, 0, 0, 0, 6, 4, 3]",0.03869618488998978
"[1, 1, 1, 0, 0, 0, 6, 6, 1]",0.038328899655430695
"[1, 1, 1, 0, 0, 0, 6, 6, 3]",0.038615763291518196
"[1, 1, 1, 0, 0, 0, 6, 6, 5]",0.05012352607928867
"[1, 1, 1, 0, 0, 0, 6, 6, 6]",0.03854375141668139
"[1, 1, 1, 0, 0, 0, 7, 1, 1]",0.1520609499354002
"[1, 1, 1, 0, 0, 0, 7, 3, 1]",0.15978206255497138
"[1, 1, 1, 0, 0, 0, 7, 3, 2]",0.11898983200765549
"[1, 1, 1, 0, 0, 0, 7, 5, 2]",0.09447704981637996
"[1, 1, 1, 0, 0, 0, 7, 5, 3]",0.11130538217119913
"[1, 1, 1, 0, 0, 0, 7, 5, 5]",0.10294189441462709
"[1, 1, 1, 0, 0, 0, 7, 7, 1]",0.09183644475413773
"[1, 1, 1, 0, 0, 0, 7, 7, 3]",0.09492492491136405
"[1, 1, 1, 0, 0, 0, 7, 7, 7]",0.0989044620359368
"[1, 1, 1, 1, 1, 1, 0, 0, 0]",0.02881346305522913
"[1, 1, 1, 1, 1, 1, 1, 1, 1]",0.0322059530314933
"[1, 1, 1, 1, 1, 1, 2, 0, 0]",0.026726453947421104
"[1, 1, 1, 1, 1, 1, 2, 2, 1]",0.02723652047712039
"[1, 1, 1, 1, 1, 1, 2, 2, 2]",0.02808756426022666
"[1, 1, 1, 1, 1, 1, 3, 1, 0]",0.030074191165656752
"[1, 1, 1, 1, 1, 1, 3, 1, 1]",0.029702064397378523
"[1, 1, 1, 1, 1, 1, 3, 3, 1]",0.02915570130522742
"[1, 1, 1, 1, 1, 1, 3, 3, 3]",0.029468083306454108
"[1, 1, 1, 1, 1, 1, 4, 0, 0]",0.038129921621057175
"[1, 1, 1, 1, 1, 1, 4, 2, 1]",0.03991319072814383
"[1, 1, 1, 1, 1, 1, 4, 2, 2]",0.04102883856566765
"[1, 1, 1, 1, 1, 1, 4, 4, 0]",0.038732204367731414
"[1, 1, 1, 1, 1, 1, 4, 4, 1]",0.041398450143838764
"[1, 1, 1, 1, 1, 1, 4, 4, 2]",0.0402613432575408
"[1, 1, 1, 1, 1, 1, 4, 4, 3]",0.04335231097892064
"[1, 1, 1, 1, 1, 1, 5, 1, 0]",0.11561295228134741
"[1, 1, 1, 1, 1, 1, 5, 1, 1]",0.1435426455690973
"[1, 1, 1, 1, 1, 1, 5, 3, 1]",0.12554673002681463
"[1, 1, 1, 1, 1, 1, 5, 3, 2]",0.13327249204216757
"[1, 1, 1, 1, 1, 1, 5, 3, 3]",0.12849022472490285
"[1, 1, 1, 1, 1, 1, 5, 5, 1]",0.1254864224846729
"[1, 1, 1, 1, 1, 1, 5, 5, 3]",0.14009063413477713
"[1, 1, 1, 1, 1, 1, 5, 5, 5]",0.12382687063106797
"[1, 1, 1, 2, 0, 0, 0, 0, 0]",0.026786466417043745
"[1, 1, 1, 2, 0, 0, 1, 1, 1]",0.025957609300306765
"[1, 1, 1, 2, 0, 0, 2, 2, 1]",0.06938827514265523
"[1, 1, 1, 2, 0, 0, 2, 2, 2]",0.06469129942508023
"[1, 1, 1, 2, 0, 0, 3, 1, 0]",0.2549975196990992
"[1, 1, 1, 2, 0, 0, 3, 1, 1]",0.235326212861867
"[1, 1, 1, 2, 0, 0, 3, 3, 1]",0.25038169386882875
"[1, 1, 1, 2, 0, 0, 3, 3, 3]",0.26403473539171013
"[1, 1, 1, 2, 2, 1, 0, 0, 0]",0.0242136602009168
"[1, 1, 1, 2, 2, 1, 1, 1, 1]",0.023273296013866324
"[1, 1, 1, 2, 2, 1, 2, 0, 0]",0.08243791975888587
"[1, 1, 1, 2, 2, 1, 2, 2, 1]",0.0904044597916368
"[1, 1, 1, 2, 2, 1, 2, 2, 2]",0.08609340346293122
"[1, 1, 1, 2, 2, 1, 3, 1, 0]",0.3484674087813375
"[1, 1, 1, 2, 2, 1, 3, 1, 1]",0.29991832528077583
"[1, 1, 1, 2, 2, 1, 3, 3, 1]",0.327299031743508
"[1, 1, 1, 2, 2, 1, 3, 3, 3]",0.3539007848727283
"[1, 1, 1, 2, 2, 2, 0, 0, 0]",0.024985148939357955
"[1, 1, 1, 2, 2, 2, 1, 1, 1]",0.022849731220236345
"[1, 1, 1, 2, 2, 2, 2, 0, 0]",0.10084340318239099
"[1, 1, 1, 2, 2, 2, 2, 2, 1]",0.12161603678612581
"[1, 1, 1, 2, 2, 2, 2, 2, 2]",0.10037285405121928
"[1, 1, 1, 2, 2, 2, 3, 1, 1]",0.3928006268389278
"[1, 1, 1, 2, 2, 2, 3, 3, 1]",0.37016328418462546
"[1, 1, 1, 2, 2, 2, 3, 3, 3]",0.3838967281605696
"[1, 1, 1, 3, 1, 1, 0, 0, 0]",0.15066815454286722
"[1, 1, 1, 3, 1, 1, 1, 1, 1]",0.4561237269559565
"[1, 1, 1, 3, 3, 1, 0, 0, 0]",0.17886663430645774
"[1, 1, 1, 3, 3, 1, 1, 1, 1]",0.4918877387834303
"[1, 1, 1, 3, 3, 2, 0, 0, 0]",0.15134809310995145
"[1, 1, 1, 3, 3, 2, 1, 1, 1]",0.4715723058033063
"[1, 1, 1, 3, 3, 3, 0, 0, 0]",0.1665887726466635
"[1, 1, 1, 3, 3, 3, 1, 1, 1]",0.47004893104180656
"[1, 2, 0, 0, 0, 0, 0, 0, 0]",0.21532738273913185
"[1, 2, 0, 0, 0, 0, 1, 1, 1]",0.07394966930984687
"[1, 2, 0, 0, 0, 0, 2, 2, 1]",0.035103351996846985
"[1, 2, 0, 0, 0, 0, 2, 2, 2]",0.040500553628006024
"[1, 2, 0, 0, 0, 0, 3, 1, 0]",0.027706072749039974
"[1, 2, 0, 0, 0, 0, 3, 1, 1]",0.028280153622512717
"[1, 2, 0, 0, 0, 0, 4, 0, 0]",0.02977618385150893
"[1, 2, 0, 0, 0, 0, 4, 4, 3]",0.02831126838967189
"[1, 2, 0, 0, 0, 0, 5, 1, 1]",0.044593584206924886
"[1, 2, 0, 0, 0, 0, 6, 0, 0]",0.09752711872115234
"[1, 2, 0, 0, 0, 0, 6, 2, 0]",0.11053798555360284
"[1, 2, 0, 0, 0, 0, 6, 2, 2]",0.09979744191405675
"[1, 2, 0, 0, 0, 0, 6, 4, 0]",0.0964584728473509
"[1, 2, 0, 0, 0, 0, 6, 4, 1]",0.1297492312659047
"[1, 2, 0, 0, 0, 0, 6, 4, 2]",0.09389379262747201
"[1, 2, 0, 0, 0, 0, 6, 6, 3]",0.11378064790841605
"[1, 2, 0, 0, 0, 0, 6, 6, 6]",0.3194830255797657
"[1, 2, 0, 1, 1, 1, 1, 1, 1]",0.02506416164384518
"[1, 2, 0, 1, 1, 1, 2, 2, 1]",0.02735609599864867
"[1, 2, 0, 1, 1, 1, 2, 2, 2]",0.025724590142019815
"[1, 2, 0, 1, 1, 1, 3, 1, 0]",0.060062375381675075
"[1, 2, 0, 1, 1, 1, 3, 1, 1]",0.07078737988667115
"[1, 2, 0, 1, 1, 1, 3, 3, 1]",0.060838503688385955
"[1, 2, 0, 1, 1, 1, 3, 3, 3]",0.062174937486332
"[1, 2, 0, 1, 1, 1, 4, 0, 0]",0.23326839946913672
"[1, 2, 0, 1, 1, 1, 4, 2, 1]",0.22937916620796348
"[1, 2, 0, 1, 1, 1, 4, 4, 1]",0.2738419836015118
"[1, 2, 0, 1, 1, 1, 4, 4, 2]",0.22745152611917138
"[1, 2, 0, 1, 1, 1, 4, 4, 3]",0.29264074285225566
"[1, 2, 0, 2, 0, 0, 0, 0, 0]",0.02320945800534534
"[1, 2, 0, 2, 0, 0, 1, 1, 1]",0.1064681841276904
"[1, 2, 0, 2, 0, 0, 2, 0, 0]",0.30471829454439736
"[1, 2, 0, 2, 0, 0, 2, 2, 2]",0.3277243983107602
"[1, 2, 0, 2, 2, 1, 0, 0, 0]",0.022403341886882252
"[1, 2, 0, 2, 2, 1, 1, 1, 1]",0.14374445238529732
"[1, 2, 0, 2, 2, 1, 2, 0, 0]",0.4119010043477736
"[1, 2, 0, 2, 2, 1, 2, 2, 1]",0.43665138678001536
"[1, 2, 0, 2, 2, 1, 2, 2, 2]",0.45142183645395245
"[1, 2, 0, 2, 2, 2, 0, 0, 0]",0.02419722972227141
"[1, 2, 0, 2, 2, 2, 2, 0, 0]",0.44132515647133186
"[1, 2, 0, 2, 2, 2, 2, 2, 2]",0.4776309413396688
"[1, 2, 0, 3, 3, 1, 0, 0, 0]",0.509409722612826
"[1, 2, 0, 3, 3, 2, 0, 0, 0]",0.504481821797635
"[1, 2, 2, 0, 0, 0, 0, 0, 0]",0.408461925712901
"[1, 2, 2, 0, 0, 0, 1, 1, 1]",0.07667941656747844
"[1, 2, 2, 0, 0, 0, 2, 0, 0]",0.03384611444664988
"[1, 2, 2, 0, 0, 0, 2, 2, 1]",0.0405910930309641
"[1, 2, 2, 0, 0, 0, 2, 2, 2]",0.0393764487784367
"[1, 2, 2, 0, 0, 0, 3, 1, 0]",0.028090841400384824
"[1, 2, 2, 0, 0, 0, 3, 1, 1]",0.028466435481256692
"[1, 2, 2, 0, 0, 0, 3, 3, 1]",0.02861550292868626
"[1, 2, 2, 0, 0, 0, 3, 3, 3]",0.0281086887603005
"[1, 2, 2, 0, 0, 0, 4, 2, 2]",0.03000310454038395
"[1, 2, 2, 0, 0, 0, 4, 4, 1]",0.030262508660245574
"[1, 2, 2, 0, 0, 0, 4, 4, 2]",0.03106567585084603
"[1, 2, 2, 0, 0, 0, 4, 4, 3]",0.02925991159253026
"[1, 2, 2, 0, 0, 0, 5, 1, 1]",0.041578927847227685
"[1, 2, 2, 0, 0, 0, 5, 3, 2]",0.042517918345474776
"[1, 2, 2, 0, 0, 0, 5, 3, 3]",0.04410028564716371
"[1, 2, 2, 0, 0, 0, 5, 5, 3]",0.04502074375194388
"[1, 2, 2, 0, 0, 0, 5, 5, 5]",0.0569649713249346
"[1, 2, 2, 0, 0, 0, 6, 2, 1]",0.28730716818957897
"[1, 2, 2, 0, 0, 0, 6, 2, 2]",0.09151506025733479
"[1, 2, 2, 0, 0, 0, 6, 4, 0]",0.10668229160635045
"[1, 2, 2, 0, 0, 0, 6, 4, 1]",0.14954996022638706
"[1, 2, 2, 1, 1, 1, 0, 0, 0]",0.02734548896899011
"[1, 2, 2, 1, 1, 1, 1, 1, 1]",0.025010053050258545
"[1, 2, 2, 1, 1, 1, 2, 0, 0]",0.026901214764443234
"[1, 2, 2, 1, 1, 1, 2, 2, 1]",0.026537291401268308
"[1, 2, 2, 1, 1, 1, 2, 2, 2]",0.026536354212714674
"[1, 2, 2, 1, 1, 1, 3, 1, 0]",0.05815544114798177
"[1, 2, 2, 1, 1, 1, 3, 1, 1]",0.06388346204300288
"[1, 2, 2, 1, 1, 1, 3, 3, 1]",0.06951520108468652
