"['n1', 'n2', 'n3', 'n4', 'l3', 'l4']",lifetime_i
"[1, 0, 0, 12, 0, 2]",5.298402739132918
"[1, 0, 0, 12, 0, 4]",5.974495696825946
"[1, 0, 0, 12, 0, 10]",6.1990457344649625
"[1, 0, 0, 12, 0, 12]",5.197583234542643
"[1, 0, 1, 0, 1, 0]",0.03933163158467409
"[1, 0, 1, 1, 1, 1]",0.028349616887543
"[1, 0, 1, 2, 1, 0]",0.02090093718499536
"[1, 0, 1, 2, 1, 2]",0.021567092223322405
"[1, 0, 1, 3, 1, 1]",0.02211301606942646
"[1, 0, 1, 3, 1, 3]",0.02065665956258136
"[1, 0, 1, 4, 1, 2]",0.03184712102776923
"[1, 0, 1, 4, 1, 4]",0.030521614898916943
"[1, 0, 1, 5, 1, 1]",0.04231283549033807
"[1, 0, 1, 5, 1, 3]",0.04092011666907484
"[1, 0, 1, 5, 1, 5]",0.04111918316404111
"[1, 0, 1, 6, 1, 4]",0.12078599238849179
"[1, 0, 1, 6, 1, 6]",0.11058339023793612
"[1, 0, 1, 7, 1, 1]",0.3741027821982931
"[1, 0, 1, 7, 1, 3]",0.3333371303955163
"[1, 0, 1, 7, 1, 5]",0.345327919671877
"[1, 0, 1, 7, 1, 7]",0.3357580420550047
"[1, 0, 1, 8, 1, 0]",0.9883794463536699
"[1, 0, 1, 8, 1, 2]",1.0091791924200486
"[1, 0, 1, 8, 1, 4]",1.0841607670317415
"[1, 0, 1, 8, 1, 6]",0.9987850648649523
"[1, 0, 1, 8, 1, 8]",0.9912335849558017
"[1, 0, 1, 9, 1, 1]",3.340169686711509
"[1, 0, 1, 9, 1, 3]",3.2250839496944854
"[1, 0, 1, 9, 1, 5]",3.237607553963744
"[1, 0, 1, 9, 1, 7]",3.3362479992081546
"[1, 0, 1, 9, 1, 9]",3.133212807210431
"[1, 0, 1, 10, 1, 2]",4.875712850557434
"[1, 0, 1, 10, 1, 4]",5.44779464859283
"[1, 0, 1, 10, 1, 8]",4.979926771071013
"[1, 0, 1, 10, 1, 10]",5.660532561591467
"[1, 0, 2, 0, 0, 0]",0.021074250427001017
"[1, 0, 2, 0, 2, 0]",0.02385945599692347
"[1, 0, 2, 1, 0, 1]",0.02151092274516659
"[1, 0, 2, 1, 2, 1]",0.021242576039165097
"[1, 0, 2, 2, 0, 0]",0.03192152961825882
"[1, 0, 2, 2, 0, 2]",0.029962418371343624
"[1, 0, 2, 2, 2, 0]",0.0295366190918799
"[1, 0, 2, 2, 2, 2]",0.029027918684245313
"[1, 0, 2, 3, 0, 1]",0.03849929682613368
"[1, 0, 2, 3, 0, 3]",0.041455202849744695
"[1, 0, 2, 3, 2, 1]",0.03973635387054718
"[1, 0, 2, 3, 2, 3]",0.041519537875872446
"[1, 0, 2, 4, 0, 0]",0.10991269806832854
"[1, 0, 2, 4, 0, 4]",0.12562545609501072
"[1, 0, 2, 4, 2, 0]",0.11414575217744602
"[1, 0, 2, 4, 2, 2]",0.13438368946748092
"[1, 0, 2, 4, 2, 4]",0.13153946740685815
"[1, 0, 2, 5, 0, 1]",0.36428115927128746
"[1, 0, 2, 5, 0, 3]",0.35467972166095285
"[1, 0, 2, 5, 0, 5]",0.3826071487278053
"[1, 0, 2, 5, 2, 1]",0.36680958290949933
"[1, 0, 2, 5, 2, 3]",0.3871822585186948
"[1, 0, 2, 5, 2, 5]",0.43802894283847615
"[1, 0, 2, 6, 0, 0]",0.9084051621401988
"[1, 0, 2, 6, 0, 2]",1.2463952449956837
"[1, 0, 2, 6, 0, 4]",1.151491657066792
"[1, 0, 2, 6, 0, 6]",1.2161669987144899
"[1, 0, 2, 6, 2, 0]",1.3038211815612875
"[1, 0, 2, 6, 2, 2]",1.2415512374413724
"[1, 0, 2, 6, 2, 4]",1.3017944901738663
"[1, 0, 2, 6, 2, 6]",1.2621195603659408
"[1, 0, 2, 7, 0, 1]",2.7413914129473724
"[1, 0, 2, 7, 0, 3]",3.4541388357325666
"[1, 0, 2, 7, 0, 5]",3.5653591052536586
"[1, 0, 2, 7, 0, 7]",4.096992481167651
"[1, 0, 2, 7, 2, 1]",3.993821189265808
"[1, 0, 2, 7, 2, 5]",4.067006562167916
"[1, 0, 2, 7, 2, 7]",3.511184524751205
"[1, 0, 2, 8, 0, 6]",5.331268012366613
"[1, 0, 2, 8, 0, 8]",5.647025109049113
"[1, 0, 2, 8, 2, 0]",5.932996583625473
"[1, 0, 2, 8, 2, 2]",5.115890104656545
"[1, 0, 2, 8, 2, 4]",5.11745202579647
"[1, 0, 3, 0, 1, 0]",0.029678105976195034
"[1, 0, 3, 0, 3, 0]",0.02895799416772212
"[1, 0, 3, 1, 1, 1]",0.04047553565516465
"[1, 0, 3, 1, 3, 1]",0.03991635856002035
"[1, 0, 3, 2, 1, 0]",0.11551762665804724
"[1, 0, 3, 2, 1, 2]",0.11455656818834596
"[1, 0, 3, 2, 3, 0]",0.12223755457725949
"[1, 0, 3, 2, 3, 2]",0.11456703042305094
"[1, 0, 3, 3, 1, 1]",0.3536218470952341
"[1, 0, 3, 3, 1, 3]",0.3914981394902461
"[1, 0, 3, 3, 3, 1]",0.39423953240205095
"[1, 0, 3, 3, 3, 3]",0.4362080372431251
"[1, 0, 3, 4, 1, 2]",1.1984991550882225
"[1, 0, 3, 4, 1, 4]",1.1354484293200815
"[1, 0, 3, 4, 3, 0]",1.198148040800527
"[1, 0, 3, 4, 3, 2]",1.1972101185324233
"[1, 0, 3, 4, 3, 4]",1.2534058366604668
"[1, 0, 3, 5, 1, 1]",3.70048131145203
"[1, 0, 3, 5, 1, 3]",2.9500410226396476
"[1, 0, 3, 5, 1, 5]",3.1480083736446676
"[1, 0, 3, 5, 3, 1]",3.69759865466593
"[1, 0, 3, 5, 3, 3]",3.512132990023511
"[1, 0, 3, 5, 3, 5]",3.2820598908522283
"[1, 0, 3, 6, 1, 0]",5.104355581858031
"[1, 0, 3, 6, 1, 2]",5.007810768058231
"[1, 0, 3, 6, 1, 4]",5.3608349930241035
"[1, 0, 3, 6, 1, 6]",5.445148350042443
"[1, 0, 3, 6, 3, 2]",5.441416669616403
"[1, 0, 3, 6, 3, 4]",4.1996151097334735
"[1, 0, 4, 0, 0, 0]",0.12933650077960043
"[1, 0, 4, 0, 2, 0]",0.11781834495744421
"[1, 0, 4, 0, 4, 0]",0.13285311432288113
"[1, 0, 4, 1, 0, 1]",0.4469951293202877
"[1, 0, 4, 1, 2, 1]",0.37721034764419387
"[1, 0, 4, 1, 4, 1]",0.4412744820804196
"[1, 0, 4, 2, 0, 0]",1.314437036039758
"[1, 0, 4, 2, 0, 2]",1.2967825332669565
"[1, 0, 4, 2, 2, 0]",1.175313793187605
"[1, 0, 4, 2, 2, 2]",1.1856229490509664
"[1, 0, 4, 2, 4, 0]",1.2807713250257282
"[1, 0, 4, 2, 4, 2]",1.267178829531875
"[1, 0, 4, 3, 0, 1]",3.5749124981533718
"[1, 0, 4, 3, 0, 3]",3.9433245132201327
"[1, 0, 4, 3, 2, 1]",3.2528864412269987
"[1, 0, 4, 3, 2, 3]",3.2765233200973727
"[1, 0, 4, 3, 4, 1]",3.9236116049991394
"[1, 0, 4, 3, 4, 3]",3.8629929460825423
"[1, 0, 4, 4, 0, 0]",5.361559013987425
"[1, 0, 4, 4, 0, 2]",5.849438253750585
"[1, 0, 4, 4, 2, 0]",5.532443955799223
"[1, 0, 4, 4, 2, 2]",5.1356406821319105
"[1, 0, 4, 4, 2, 4]",5.189206815031955
"[1, 0, 4, 4, 4, 0]",5.7925913284819694
"[1, 0, 4, 4, 4, 2]",5.7343038816271195
"[1, 0, 4, 4, 4, 4]",5.52107145592554
"[1, 0, 5, 0, 1, 0]",1.1430548797310025
"[1, 0, 5, 0, 3, 0]",1.1692429368771435
"[1, 0, 5, 0, 5, 0]",1.191531888815144
"[1, 0, 5, 1, 1, 1]",3.5309749110033932
"[1, 0, 5, 1, 3, 1]",3.3938498894363796
"[1, 0, 5, 1, 5, 1]",3.675562227211967
"[1, 0, 5, 2, 1, 0]",5.31581682687248
"[1, 0, 5, 2, 1, 2]",5.508706959417461
"[1, 0, 5, 2, 3, 0]",5.17318081746635
"[1, 0, 5, 2, 3, 2]",5.270906201347262
"[1, 0, 5, 2, 5, 0]",5.098114187941461
"[1, 0, 5, 2, 5, 2]",5.499805854749023
"[1, 0, 6, 0, 0, 0]",5.499058840897896
"[1, 0, 6, 0, 2, 0]",5.573646647974714
"[1, 0, 6, 0, 4, 0]",5.273830159540869
"[1, 0, 6, 0, 6, 0]",5.353790118456391
"[1, 1, 0, 0, 0, 0]",0.04014950506543739
"[1, 1, 0, 1, 0, 1]",0.03148374236307873
"[1, 1, 0, 2, 0, 0]",0.02465673682809077
"[1, 1, 0, 2, 0, 2]",0.02653365096136995
"[1, 1, 0, 3, 0, 1]",0.01843460102937704
"[1, 1, 0, 3, 0, 3]",0.020135432303794627
"[1, 1, 0, 4, 0, 2]",0.012801762021299835
"[1, 1, 0, 4, 0, 4]",0.013591791895099606
"[1, 1, 0, 5, 0, 1]",0.02724796073434162
"[1, 1, 0, 5, 0, 3]",0.02541405723009277
"[1, 1, 0, 5, 0, 5]",0.02691352587308289
"[1, 1, 0, 6, 0, 2]",0.03068033024734451
"[1, 1, 0, 6, 0, 4]",0.035799367644639334
"[1, 1, 0, 6, 0, 6]",0.030964707634101876
"[1, 1, 0, 7, 0, 1]",0.07472976150962651
"[1, 1, 0, 7, 0, 3]",0.08410654344868176
"[1, 1, 0, 7, 0, 5]",0.07400768373108367
"[1, 1, 0, 7, 0, 7]",0.09375220385776382
"[1, 1, 0, 8, 0, 0]",0.15746558090029525
"[1, 1, 0, 8, 0, 2]",0.1651762818725995
"[1, 1, 0, 8, 0, 4]",0.20631147023914578
"[1, 1, 0, 8, 0, 6]",0.18968071639928286
"[1, 1, 0, 9, 0, 3]",0.8033983292474847
"[1, 1, 0, 9, 0, 5]",0.9312101758493646
"[1, 1, 0, 9, 0, 7]",0.9252875446203648
"[1, 1, 0, 9, 0, 9]",0.8138767136485713
"[1, 1, 0, 10, 0, 0]",1.7089846895295104
"[1, 1, 0, 10, 0, 2]",2.2178045184691917
"[1, 1, 0, 10, 0, 4]",2.0823675634287437
"[1, 1, 0, 10, 0, 6]",2.60398937822516
"[1, 1, 0, 10, 0, 8]",1.9084854001138019
"[1, 1, 0, 10, 0, 10]",2.3482035735554794
"[1, 1, 0, 11, 0, 1]",4.414475601604785
"[1, 1, 0, 11, 0, 3]",4.256763591507814
"[1, 1, 0, 11, 0, 5]",4.170804739542396
"[1, 1, 0, 11, 0, 7]",4.880518163346101
"[1, 1, 0, 11, 0, 9]",4.424666583604094
"[1, 1, 0, 11, 0, 11]",3.9756285309018975
"[1, 1, 1, 0, 1, 0]",0.0206326864308833
"[1, 1, 1, 1, 1, 1]",0.016566668471079894
"[1, 1, 1, 2, 1, 0]",0.013621617587558326
"[1, 1, 1, 2, 1, 2]",0.014182773941526707
"[1, 1, 1, 3, 1, 1]",0.026150057263692447
"[1, 1, 1, 3, 1, 3]",0.027096964409372155
"[1, 1, 1, 4, 1, 0]",0.029424903720932087
"[1, 1, 1, 4, 1, 2]",0.029910534850015665
"[1, 1, 1, 4, 1, 4]",0.03142265212457192
"[1, 1, 1, 5, 1, 1]",0.08674045833553898
"[1, 1, 1, 5, 1, 3]",0.09682290574952873
"[1, 1, 1, 5, 1, 5]",0.0671783620593544
"[1, 1, 1, 6, 1, 0]",0.24429130574685476
"[1, 1, 1, 6, 1, 2]",0.25905995652858244
"[1, 1, 1, 6, 1, 4]",0.27817555651309106
"[1, 1, 1, 6, 1, 6]",0.24027477456791949
"[1, 1, 1, 7, 1, 1]",0.7983320214631352
"[1, 1, 1, 7, 1, 3]",0.789438632960746
"[1, 1, 1, 7, 1, 5]",0.7914938516192339
"[1, 1, 1, 7, 1, 7]",0.8596928552752943
"[1, 1, 1, 8, 1, 0]",1.7457147896359666
"[1, 1, 1, 8, 1, 2]",1.8375243536316352
"[1, 1, 1, 8, 1, 4]",1.8909246029016042
"[1, 1, 1, 8, 1, 6]",1.786613742937863
"[1, 1, 1, 8, 1, 8]",2.217914545922317
"[1, 1, 1, 9, 1, 1]",4.399910645226946
"[1, 1, 1, 9, 1, 3]",4.082690486958571
"[1, 1, 1, 9, 1, 5]",4.273193530562493
"[1, 1, 1, 9, 1, 7]",4.7592876375309485
"[1, 1, 1, 9, 1, 9]",4.430234140731725
"[1, 1, 2, 0, 0, 0]",0.013780610039293636
"[1, 1, 2, 0, 2, 0]",0.014384825235795607
"[1, 1, 2, 1, 0, 1]",0.02422424497213279
"[1, 1, 2, 1, 2, 1]",0.024464261314775394
"[1, 1, 2, 2, 0, 0]",0.030484885585827036
"[1, 1, 2, 2, 0, 2]",0.02909954981675247
"[1, 1, 2, 2, 2, 0]",0.030463708628190832
"[1, 1, 2, 2, 2, 2]",0.029335621047309458
"[1, 1, 2, 3, 0, 1]",0.09883210433712072
"[1, 1, 2, 3, 0, 3]",0.09077305951814563
"[1, 1, 2, 3, 2, 1]",0.10976937114510486
"[1, 1, 2, 3, 2, 3]",0.10963933592577335
"[1, 1, 2, 4, 0, 0]",0.2261861439988464
"[1, 1, 2, 4, 0, 2]",0.2747686565737657
"[1, 1, 2, 4, 0, 4]",0.2985788074014716
"[1, 1, 2, 4, 2, 0]",0.311076175400354
"[1, 1, 2, 4, 2, 2]",0.28726131684909295
"[1, 1, 2, 4, 2, 4]",0.2769276367243063
"[1, 1, 2, 5, 0, 1]",0.8153410907879108
"[1, 1, 2, 5, 0, 3]",0.9599925524832297
"[1, 1, 2, 5, 0, 5]",0.7618821992334005
"[1, 1, 2, 5, 2, 1]",1.0025220970527309
"[1, 1, 2, 5, 2, 3]",1.0797525333384095
"[1, 1, 2, 5, 2, 5]",0.9909093226668036
"[1, 1, 2, 6, 0, 4]",1.8252709551441975
"[1, 1, 2, 6, 0, 6]",2.6782971526589785
"[1, 1, 2, 6, 2, 0]",2.592003117519531
"[1, 1, 2, 6, 2, 2]",2.4135363417847873
"[1, 1, 2, 6, 2, 4]",2.743440869264167
"[1, 1, 2, 6, 2, 6]",2.619607543483651
"[1, 1, 2, 7, 0, 1]",4.770640415219199
"[1, 1, 2, 7, 0, 3]",4.899888241383901
"[1, 1, 2, 7, 2, 1]",4.411622631785948
"[1, 1, 2, 7, 2, 3]",4.824949215991116
"[1, 1, 2, 7, 2, 5]",4.728489704237028
"[1, 1, 2, 7, 2, 7]",4.2888635924503244
"[1, 1, 3, 0, 1, 0]",0.02945886510766329
"[1, 1, 3, 0, 3, 0]",0.030198283845100746
"[1, 1, 3, 1, 1, 1]",0.12377096969772151
"[1, 1, 3, 1, 3, 1]",0.11172529428838213
"[1, 1, 3, 2, 1, 0]",0.2971466519420381
"[1, 1, 3, 2, 1, 2]",0.29837645090039716
"[1, 1, 3, 2, 3, 0]",0.2981011842302049
"[1, 1, 3, 2, 3, 2]",0.2933440403935174
"[1, 1, 3, 3, 1, 1]",0.9714515175160506
"[1, 1, 3, 3, 1, 3]",0.9097175320529811
"[1, 1, 3, 3, 3, 1]",1.0682752521314496
"[1, 1, 3, 3, 3, 3]",1.0141391002394013
"[1, 1, 3, 4, 1, 0]",2.1754775123176393
"[1, 1, 3, 4, 1, 2]",2.3321855741387476
"[1, 1, 3, 4, 1, 4]",2.181907222581598
"[1, 1, 3, 4, 3, 0]",2.4600300572389866
"[1, 1, 3, 4, 3, 2]",2.679637242301533
"[1, 1, 3, 4, 3, 4]",2.0954015953610656
"[1, 1, 3, 5, 1, 1]",4.729729170562112
"[1, 1, 3, 5, 1, 3]",4.360984169671872
"[1, 1, 3, 5, 1, 5]",4.540547362348447
"[1, 1, 3, 5, 3, 1]",5.207139461002758
"[1, 1, 3, 5, 3, 3]",4.823115021364085
"[1, 1, 3, 5, 3, 5]",4.805712553719897
"[1, 1, 4, 0, 0, 0]",0.4206775668384824
"[1, 1, 4, 0, 2, 0]",0.4475708907527525
"[1, 1, 4, 0, 4, 0]",0.3881171362336123
"[1, 1, 4, 1, 0, 1]",1.0458440684238623
"[1, 1, 4, 1, 2, 1]",1.2366939922851343
"[1, 1, 4, 1, 4, 1]",1.1251574703080371
"[1, 1, 4, 2, 0, 0]",2.71037661712967
"[1, 1, 4, 2, 0, 2]",2.7903186229672894
"[1, 1, 4, 2, 2, 0]",2.0105693823539617
"[1, 1, 4, 2, 2, 2]",2.306331724760053
"[1, 1, 4, 2, 4, 0]",2.793085669025736
"[1, 1, 4, 2, 4, 2]",2.868269342724385
"[1, 1, 4, 3, 0, 1]",4.798719589221195
"[1, 1, 4, 3, 0, 3]",4.923154872649189
"[1, 1, 4, 3, 2, 1]",4.53963645359855
"[1, 1, 4, 3, 2, 3]",4.174770402174096
"[1, 1, 4, 3, 4, 1]",4.803947250746697
"[1, 1, 4, 3, 4, 3]",4.546814170638673
"[1, 1, 5, 0, 1, 0]",2.6034004290658364
"[1, 1, 5, 0, 3, 0]",2.710328475498869
"[1, 1, 5, 0, 5, 0]",3.040114308386781
"[1, 1, 5, 1, 1, 1]",4.634900928035957
"[1, 1, 5, 1, 3, 1]",4.284119451630569
"[1, 1, 5, 1, 5, 1]",4.7523618645332535
"[1, 2, 0, 0, 0, 0]",0.03178513953978416
"[1, 2, 0, 1, 0, 1]",0.026104212061031015
"[1, 2, 0, 2, 0, 0]",0.022797223454948883
"[1, 2, 0, 2, 0, 2]",0.021651254132711788
"[1, 2, 0, 3, 0, 1]",0.022766980049859473
"[1, 2, 0, 3, 0, 3]",0.019601366436316454
"[1, 2, 0, 4, 0, 2]",0.019118625675929493
"[1, 2, 0, 4, 0, 4]",0.022219291820361198
"[1, 2, 0, 5, 0, 1]",0.027541369185465778
"[1, 2, 0, 5, 0, 3]",0.027997289322251446
"[1, 2, 0, 5, 0, 5]",0.03758498877292348
"[1, 2, 0, 6, 0, 0]",0.04291825843992797
"[1, 2, 0, 6, 0, 2]",0.04581707351557079
"[1, 2, 0, 6, 0, 4]",0.037597563142928316
"[1, 2, 0, 6, 0, 6]",0.04128604287316935
"[1, 2, 0, 7, 0, 1]",0.12039929279344916
"[1, 2, 0, 7, 0, 3]",0.11815330287583037
"[1, 2, 0, 7, 0, 5]",0.1270968940276833
"[1, 2, 0, 7, 0, 7]",0.11025766966575781
"[1, 2, 0, 8, 0, 0]",0.4801567963867539
"[1, 2, 0, 8, 0, 2]",0.5193995930036257
"[1, 2, 0, 8, 0, 4]",0.4774788746643511
"[1, 2, 0, 8, 0, 6]",0.40023203613131625
"[1, 2, 0, 9, 0, 1]",1.4913270820065558
"[1, 2, 0, 9, 0, 3]",1.382400853607137
"[1, 2, 0, 9, 0, 5]",1.482702653655486
"[1, 2, 0, 9, 0, 7]",1.2637771475343837
"[1, 2, 0, 9, 0, 9]",1.2988418948612144
"[1, 2, 0, 10, 0, 0]",4.013978974481276
"[1, 2, 0, 10, 0, 2]",3.581553116362576
"[1, 2, 0, 10, 0, 4]",3.8598608622154114
"[1, 2, 0, 10, 0, 6]",3.735878050291962
"[1, 2, 0, 10, 0, 10]",3.56403038265634
"[1, 2, 1, 0, 1, 0]",0.014394535371326383
"[1, 2, 1, 1, 1, 1]",0.014456988295949482
"[1, 2, 1, 2, 1, 0]",0.01892696112137422
"[1, 2, 1, 2, 1, 2]",0.019448385281100614
"[1, 2, 1, 3, 1, 1]",0.025631169168013977
"[1, 2, 1, 3, 1, 3]",0.025666832881792067
"[1, 2, 1, 4, 1, 0]",0.04436730693172563
"[1, 2, 1, 4, 1, 2]",0.04049840307841098
"[1, 2, 1, 4, 1, 4]",0.03994099498808851
"[1, 2, 1, 5, 1, 1]",0.1252490340760094
"[1, 2, 1, 5, 1, 3]",0.13428874787336015
"[1, 2, 1, 5, 1, 5]",0.12334348206689225
"[1, 2, 1, 6, 1, 0]",0.5154092095119374
"[1, 2, 1, 6, 1, 2]",0.4612131862665152
"[1, 2, 1, 6, 1, 4]",0.4633322920590107
"[1, 2, 1, 6, 1, 6]",0.3824156264999199
"[1, 2, 1, 7, 1, 1]",1.2637256212081605
"[1, 2, 1, 7, 1, 3]",1.254082847994678
"[1, 2, 1, 7, 1, 5]",1.2321842615100873
"[1, 2, 1, 7, 1, 7]",1.3497860978135015
"[1, 2, 1, 8, 1, 2]",4.21111312071174
"[1, 2, 1, 8, 1, 4]",3.6396314960735636
"[1, 2, 1, 8, 1, 6]",3.9475759205231586
"[1, 2, 1, 8, 1, 8]",3.973007977100985
"[1, 2, 1, 9, 1, 9]",7.229316827570817
"[1, 2, 2, 0, 0, 0]",0.017518695160852214
"[1, 2, 2, 0, 2, 0]",0.015493476013105729
"[1, 2, 2, 1, 0, 1]",0.02210223984710609
"[1, 2, 2, 1, 2, 1]",0.021673228897836273
"[1, 2, 2, 2, 0, 0]",0.04585022357338506
"[1, 2, 2, 2, 0, 2]",0.04149642728983781
"[1, 2, 2, 2, 2, 0]",0.0474509237653351
"[1, 2, 2, 2, 2, 2]",0.0477359746669107
"[1, 2, 2, 3, 0, 1]",0.1385781493475232
"[1, 2, 2, 3, 0, 3]",0.1445929253400698
"[1, 2, 2, 3, 2, 1]",0.1471738892347649
"[1, 2, 2, 3, 2, 3]",0.14396777500172211
"[1, 2, 2, 4, 0, 0]",0.4764571262430083
"[1, 2, 2, 4, 0, 2]",0.44529654386457385
"[1, 2, 2, 4, 2, 0]",0.5109939588606923
"[1, 2, 2, 4, 2, 4]",0.5497985500832153
"[1, 2, 2, 5, 0, 1]",1.3429922828910932
"[1, 2, 2, 5, 0, 3]",1.3182070917820181
"[1, 2, 2, 5, 0, 5]",1.6254666421830493
"[1, 2, 2, 5, 2, 1]",1.390348236580825
"[1, 2, 2, 5, 2, 5]",1.383858820884231
"[1, 2, 2, 6, 0, 2]",3.8088928322509514
"[1, 2, 2, 6, 0, 4]",3.7462695994948594
"[1, 2, 2, 6, 0, 6]",4.078358797148701
"[1, 2, 2, 6, 2, 0]",3.6988341434488263
"[1, 2, 2, 6, 2, 2]",4.018995575067279
"[1, 2, 2, 6, 2, 4]",3.9425479985357503
"[1, 2, 2, 6, 2, 6]",3.837931833324641
"[1, 2, 3, 0, 1, 0]",0.09393010906951905
"[1, 2, 3, 0, 3, 0]",0.05667265629538266
"[1, 2, 3, 1, 1, 1]",0.26917932657901666
"[1, 2, 3, 1, 3, 1]",0.21483995440509154
"[1, 2, 3, 2, 1, 0]",0.9035001969268401
"[1, 2, 3, 2, 1, 2]",0.5333203831605985
"[1, 2, 3, 2, 3, 0]",0.823251626128271
"[1, 2, 3, 2, 3, 2]",0.5930493694603661
"[1, 2, 3, 3, 1, 1]",1.4564987251113353
"[1, 2, 3, 3, 1, 3]",1.4272533875506153
"[1, 2, 3, 3, 3, 1]",1.4905956773552254
"[1, 2, 3, 3, 3, 3]",2.377052890423952
"[1, 2, 3, 4, 1, 0]",3.8183169764133353
"[1, 2, 3, 4, 1, 2]",3.594546486909029
"[1, 2, 3, 4, 1, 4]",3.673075939054324
"[1, 2, 3, 4, 3, 0]",3.8673903600478057
"[1, 2, 3, 4, 3, 2]",4.579444652366714
"[1, 2, 3, 4, 3, 4]",4.040648552923172
"[1, 2, 4, 0, 0, 0]",1.01401892151572
"[1, 2, 4, 0, 2, 0]",0.9819466915021082
"[1, 2, 4, 0, 4, 0]",1.032101178567192
"[1, 2, 4, 1, 0, 1]",1.612774332065072
"[1, 2, 4, 1, 2, 1]",2.6922562865332145
"[1, 2, 4, 1, 4, 1]",2.1731048519552725
"[1, 2, 4, 2, 0, 0]",4.965634631190645
"[1, 2, 4, 2, 2, 0]",3.69338530626781
"[1, 2, 4, 2, 2, 2]",4.760739365199782
"[1, 2, 4, 2, 4, 0]",4.678771785345372
"[1, 2, 5, 0, 1, 0]",4.2335484732141815
"[1, 2, 5, 0, 3, 0]",5.335807787140701
"[1, 2, 5, 0, 5, 0]",5.387955591282545
"[1, 3, 0, 0, 0, 0]",0.019336640739104696
"[1, 3, 0, 1, 0, 1]",0.01727928390347759
"[1, 3, 0, 2, 0, 0]",0.015123782127057363
"[1, 3, 0, 2, 0, 2]",0.015829529984900444
"[1, 3, 0, 3, 0, 1]",0.013330900019212529
"[1, 3, 0, 3, 0, 3]",0.014644438302854522
"[1, 3, 0, 4, 0, 0]",0.033127123354945616
"[1, 3, 0, 4, 0, 2]",0.035545877025636476
"[1, 3, 0, 4, 0, 4]",0.031358627405922386
"[1, 3, 0, 5, 0, 1]",0.03861654554280869
"[1, 3, 0, 5, 0, 3]",0.03349615417614438
"[1, 3, 0, 5, 0, 5]",0.03570724298310643
"[1, 3, 0, 6, 0, 0]",0.09033714912442974
"[1, 3, 0, 6, 0, 2]",0.07466434164830156
"[1, 3, 0, 6, 0, 4]",0.06645198635236234
"[1, 3, 0, 6, 0, 6]",0.12891184559411847
"[1, 3, 0, 7, 0, 1]",0.28727935046973924
"[1, 3, 0, 7, 0, 3]",0.15773915623104362
"[1, 3, 0, 7, 0, 5]",0.2978628461376268
"[1, 3, 0, 7, 0, 7]",0.21433243470648705
"[1, 3, 0, 8, 0, 0]",1.071351673363453
"[1, 3, 0, 8, 0, 2]",0.8746736675955509
"[1, 3, 0, 8, 0, 4]",0.7672024888805634
"[1, 3, 0, 8, 0, 6]",0.9559202208000245
"[1, 3, 0, 8, 0, 8]",1.0895069441604373
"[1, 3, 0, 9, 0, 1]",2.0213060399075906
"[1, 3, 0, 9, 0, 3]",2.917367298652934
"[1, 3, 0, 9, 0, 5]",2.048027707900479
"[1, 3, 0, 9, 0, 7]",2.866788207596564
"[1, 3, 0, 9, 0, 9]",3.4841692468632655
"[1, 3, 0, 10, 0, 0]",4.473055343141651
"[1, 3, 0, 10, 0, 2]",4.7709230059804755
"[1, 3, 0, 10, 0, 4]",4.946150643399907
"[1, 3, 0, 10, 0, 6]",4.918054484968881
"[1, 3, 0, 10, 0, 8]",5.146496340261487
"[1, 3, 0, 10, 0, 10]",4.731937351012091
"[1, 3, 1, 0, 1, 0]",0.013097518253447694
"[1, 3, 1, 1, 1, 1]",0.014042501248518267
"[1, 3, 1, 2, 1, 0]",0.029588396562298478
"[1, 3, 1, 2, 1, 2]",0.028373172097436648
"[1, 3, 1, 3, 1, 1]",0.031552853326453176
"[1, 3, 1, 3, 1, 3]",0.0333119329247169
"[1, 3, 1, 4, 1, 0]",0.056738823359100715
"[1, 3, 1, 4, 1, 2]",0.09505235384145738
"[1, 3, 1, 4, 1, 4]",0.10537477616759526
"[1, 3, 1, 5, 1, 1]",0.24057575875317877
"[1, 3, 1, 5, 1, 3]",0.19147986012277687
"[1, 3, 1, 5, 1, 5]",0.1948120673889433
"[1, 3, 1, 6, 1, 0]",1.1082299078975837
"[1, 3, 1, 6, 1, 2]",1.067486827470142
"[1, 3, 1, 6, 1, 4]",0.9176463954259925
"[1, 3, 1, 7, 1, 1]",2.0824951890284513
"[1, 3, 1, 7, 1, 3]",2.0639391323829974
"[1, 3, 1, 7, 1, 5]",3.1148752568897304
"[1, 3, 1, 7, 1, 7]",3.1110321500318907
"[1, 3, 1, 8, 1, 0]",5.057172982886462
"[1, 3, 1, 8, 1, 2]",5.005312463096286
"[1, 3, 1, 8, 1, 4]",4.248731139323604
"[1, 3, 1, 8, 1, 8]",4.985739478092721
"[1, 3, 2, 0, 0, 0]",0.024589042091418434
"[1, 3, 2, 0, 2, 0]",0.02233238155844936
"[1, 3, 2, 1, 0, 1]",0.03222647320866054
"[1, 3, 2, 1, 2, 1]",0.030061142950565486
"[1, 3, 2, 2, 0, 0]",0.10583515960018727
"[1, 3, 2, 2, 2, 0]",0.10560258574609471
"[1, 3, 2, 2, 2, 2]",0.10012239497097936
"[1, 3, 2, 3, 0, 1]",0.2789804609213721
"[1, 3, 2, 3, 2, 1]",0.2807148296619171
